timestamp,cpu_usage,mem_usage_percent,temp_c,net_rx_bytes,net_tx_bytes,net_rx_packets,net_tx_packets,connections,thermal_state
2026-07-27T08:01:52.509Z,31,93,,0,135022176,242571096,286003616733,0,Nominal
2026-07-27T08:01:58.665Z,29,93,,0,135022842,242571780,286003758870,0,Nominal
